adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/7dk68tDxfAadbsJ4aPuMOEwbC3i.jpg,"[35, 10751, 10402, 10749]",14030,en,"Hello, Dolly!","Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.",1.940939,/6VDANRGpRb4VGo5q0anoav5CoU7.jpg,12/12/1969,"Hello, Dolly!",FALSE,6.5,52
FALSE,/vl54nByNhUuntO1DbILfBkrBvnE.jpg,"[18, 28, 35, 37, 10402]",20391,en,Paint Your Wagon,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.",1.589566,/1wDiGBBhXStKy2674zDSEwxlBcw.jpg,10/15/1969,Paint Your Wagon,FALSE,5.8,54
FALSE,/tn5w9YljuY580FSmk1zKzQZh0zB.jpg,"[35, 18]",26520,en,Bob & Carol & Ted & Alice,"Couples Bob &amp; Carol Sanders and Ted &amp; Alice Henderson are best friends. After attending a weekend self-help self-discovery session, Bob and Carol feel newly enlightened, and want their friends, Ted and Alice, to feel the same way.",1.282857,/JvIQEOIrJfwrVnEObuMLcqhsVH.jpg,9/17/1969,Bob & Carol & Ted & Alice,FALSE,6.2,19
FALSE,/shR5YuxS5xz12IeRUywY06bm8X9.jpg,[35],70478,en,The Stewardesses,"The Stewardesses is a 1969 Softcore 3-D film. Produced on a budget of just over $100,000, the film grossed over $27,000,000 (USD) in 1970 dollars, becoming the most profitable 3-D film ever released. This has now been passed by James Camerons Avatar.",1.211344,/yF4dX6BpQ79P1dIbIHqpoC5yuGU.jpg,7/25/1969,The Stewardesses,FALSE,3.8,4
FALSE,/h1EZhNePpWXbhLDthTi30HCZajd.jpg,"[35, 18, 10402, 10749]",42618,en,Sweet Charity,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",1.028916,/hln8WEJ03saht3iDWnrSMfqkDcu.jpg,1/1/1969,Sweet Charity,FALSE,6.3,12
FALSE,/2GFwBXjyHCpUylaQSU00MGPmh1t.jpg,"[18, 37, 12]",17529,en,True Grit,"The murder of her father sends a teenage tomboy, Mattie Ross (Kim Darby), on a mission of ""justice"", which involves avenging her father's death. She recruits a tough old marshal, ""Rooster"" Cogburn (John Wayne), because he has ""grit"", and a reputation of getting the job done. The two are joined by a Texas Ranger, La Boeuf (Glen Campbell), who is looking for the same man (Jeff Corey) for a separate murder in Texas. Their odyssey takes them from Fort Smith, Arkansas, deep into the Indian Territory (present day Oklahoma) to find their man.",1.952941,/rF3rQO7a44AvLYkQJWUUPKkK0l9.jpg,6/11/1969,True Grit,FALSE,7.2,173
FALSE,/4C48kjX1TScEyztKj5m6JNor6PN.jpg,"[28, 18, 9648, 53]",2370,en,Topaz,"A French intelligence agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missle Crisis, and then back to France to break up an international Russian spy ring.",1.538146,/rkoa4UNMlNyb9xBv8vAXaQCEJkV.jpg,12/18/1969,Topaz,FALSE,6.1,70
FALSE,/1QzIvJ32vJpPvuxvCTvuZlTxGF7.jpg,"[80, 10749]",67220,en,Hard Contract,"A cold hearted American hit man goes to Europe for 'one last score'. His encounter with a beautiful young woman casts self doubt on his lifeblood, and influences him to resist carrying out the contract",1.197187,/8xBHI5XDq960JMQkJwSvsdn0qCf.jpg,4/30/1969,Hard Contract,FALSE,6.7,3
FALSE,/ytcKfUIlUHqOXyciDbEu1wNYEwG.jpg,[],133332,fr,Valérie,"Valerie (Danielle Ouimet) leaves behind her life at a convent for the wild side of life. Getting a job as a topless dancer, Valerie quickly graduates to becoming a high-class hooker. After amassing a small fortune, she falls in love with an artist, a man who is more-than-willing to overlook Valerie's sordid past.",1.007952,/rWkS4QoipLr6bFn1COpY5K90vyz.jpg,5/2/1969,Valérie,FALSE,0,0
FALSE,/iI66IuA6QA096mK00yMuTkh22tM.jpg,"[10752, 18]",15383,fr,L'Armée des ombres,"Betrayed by an informant, Philippe Gerbier (Lino Ventura) finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",1.98537,/2YVUZRJjuVERSBLG18YSqxPkVx5.jpg,9/11/1969,Army of Shadows,FALSE,7.7,96
FALSE,/5cU4aQsBVCAnDarJHGYmi6RRRGC.jpg,"[12, 37]",576,en,The Wild Bunch,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",1.600493,/hkYPeDXuxlxpflz09rvu5KxOtT5.jpg,6/17/1969,The Wild Bunch,FALSE,7.6,225
FALSE,,[18],224463,en,Laughter in the Dark,"Deals with the affection of a middle-aged man for a very young woman, resulting in a mutually parasitic relationship. (from Wikipedia)",1.002295,/qUGYrh6XcHUZ0Fml4loMi9Z9qGc.jpg,5/11/1969,Laughter in the Dark,FALSE,0,0
FALSE,,"[35, 10749]",74137,en,The Wedding Party,See Robert DeNiro in his first starring role in Brian DePalma's wildly comic first feature The Wedding Party!,1.172398,/R2z2eB7ByWIpxcbyVPhbAZ1s0y.jpg,4/9/1969,The Wedding Party,FALSE,6,1
FALSE,/1pKcOdhrqz3KEdR2OumDGJEhs5H.jpg,[18],38096,en,Last Summer,"During summer vacation on Fire Island, three young people--a girl and two guys--become so close that they form a sort-of threesome. When an uncool girl tries to infiltrate the trio's newly found relationship, they construct an elaborate plot that has violent results.",1.256824,/sSGHM8JOWHrjcGk98aKxv5lM3ay.jpg,6/10/1969,Last Summer,FALSE,5,8
FALSE,/bJgxIXQcXsZOrEFQst0I0HbLGjJ.jpg,"[35, 37]",12529,it,La collina degli stivali,Victims of oppressive town boss Honey are offered help by an unusual alliance of gunmen and circus performers,1.518675,/u391alQ2eevFC0HaJ62S2mIUyTM.jpg,12/20/1969,Boot Hill,FALSE,5.3,18
FALSE,,[],12114,de,Weite Straßen stille Liebe,,1.000168,/orHScIy2UjC20n4bghsVoNeg4iY.jpg,12/4/1969,"Long roads, silent love",FALSE,0,0
FALSE,,[14],13306,de,Wie heiratet man einen König,No overview found.,1.000444,/qj7hm75X158Z3JpOu64ul47VqVZ.jpg,2/23/1969,Wie heiratet man einen König,FALSE,0,0
FALSE,/x04WbAV89ye9vv02Oz5CEtkyttV.jpg,"[18, 10749]",9062,en,Love Story,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",2.094456,/etBvIpFZTjlBC824O3Va9De6MCh.jpg,12/16/1970,Love Story,FALSE,6.3,96
FALSE,/8qv3bqwiqXzcCZv95TdcL23kbdO.jpg,"[28, 18, 53]",10671,en,Airport,"Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",1.381467,/lKRsOCB1FlZYD7tYPHValBAqmwm.jpg,3/5/1970,Airport,FALSE,6.1,78
FALSE,/iCLuDtSSU0cFLH1oTM1828STIOB.jpg,"[18, 36, 10752]",11202,en,Patton,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",2.328796,/6pyN7udgYaGr6uNIP2MuLUcqmPh.jpg,1/25/1970,Patton,FALSE,7.2,284
FALSE,/8u2L2sHHAQVJ4xksOMzuYvL4SPx.jpg,"[35, 18, 10752]",651,en,M*A*S*H,"One of the world's most acclaimed comedies, MASH focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",1.636185,/eOslMOtaPXgQEgVJ93U3KOLogGD.jpg,1/24/1970,M*A*S*H,FALSE,6.9,210
FALSE,/kahabFJD9Z7HeX2RWf3guF8PDEz.jpg,"[16, 35, 10751, 12]",10112,en,The Aristocats,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children -- Bonfamille's prize family of domesticated house cats -- the butler plots to steal the money and kidnaps the heirs, leaving them out on a country road. All seems lost until the wily Thomas O'Malley Cat and his jazz-playing alley cats come to the Aristocats's rescue.",3.835151,/3LudCahifOrueMklYBxAXY2wpBg.jpg,12/23/1970,The Aristocats,FALSE,7.1,935
FALSE,/wa4NwLzxtjXIGdAqn4PAefXlR1p.jpg,"[35, 18, 53]",5722,en,Beyond the Valley of the Dolls,A hip and happenin' all girl rock group head to LA to claim lead-singer Kelly's inheritance and make it (and make it) in LA. Soon the girls fall into a morass of drugs and deceit as their recording success soars. It takes several tragedies to make them stop and think... but is it too late?,1.249923,/1JlnsdZCpdeER6YPdfqMS8pvF9x.jpg,7/17/1970,Beyond the Valley of the Dolls,FALSE,6.7,48
FALSE,/50tOx2lJXuszVjwCjNYHEXnPMWx.jpg,"[99, 10402]",9459,en,Woodstock,"An intimate look at the Woodstock Music &amp; Art Festival held in Bethel, NY in 1969, from preparation through cleanup, with historic access to insiders, blistering concert footage, and portraits of the concertgoers; negative and positive aspects are shown, from drug use by performers to naked fans sliding in the mud, from the collapse of the fences by the unexpected hordes to the surreal arrival of National Guard helicopters with food and medical assistance for the impromptu city of 500,000.",1.663198,/fMke5Zgp0N5TnJz1Q29gGlbpv2Y.jpg,3/26/1970,Woodstock,FALSE,7.1,60
FALSE,/tWP2LoaMRjX3Y4dDOSwE2prN423.jpg,"[28, 35, 18, 37]",11040,en,Little Big Man,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Indians and fighting with General Custer.",2.550092,/gXqYGKMrAqMkmlpPh1rzwYZi7eH.jpg,12/14/1970,Little Big Man,FALSE,7.5,105
FALSE,/fztkRpVydDJKSo07oEdqOYTZF1q.jpg,"[36, 28, 18, 12, 10752]",11165,en,Tora! Tora! Tora!,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",1.610337,/njNKZEgVVTk7Q0Fir99fuvEMCf7.jpg,1/26/1970,Tora! Tora! Tora!,FALSE,6.9,130
FALSE,/9ocPmuSmqP0YbGSDKcHlm64FC3E.jpg,"[10752, 35, 18]",10364,en,Catch-22,"A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.",1.688846,/jhq5xbJh2uvUQaBoQEIfsB2iNg2.jpg,6/24/1970,Catch-22,FALSE,6.6,64
FALSE,/yHegd3GmciixQx3SKVQGRfFUjtA.jpg,[18],46691,en,Joe,"Bill, a wealthy businessman, confronts his junkie daughter's drug-dealing boyfriend; in the ensuing argument, Bill kills him. Panic-stricken, he wanders the streets and eventually stops at a bar. There he runs into a drunken factory worker named Joe, who hates hippies, blacks, and anyone who is ""different"", and would like to kill one himself. The two start talking, and Bill reveals his secret to Joe. Complications ensue.",1.121397,/vJy9nBDoJo6FJtvCSRELKWN4q6N.jpg,7/15/1970,Joe,FALSE,5.4,9
FALSE,/4zbMD2vCHACJlBdLdubXEu9OGt.jpg,"[12, 878, 9648]",1685,en,Beneath the Planet of the Apes,"Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.",2.044854,/qnJ2trS7tcHxmG4KIUMgAbIM9DG.jpg,5/1/1970,Beneath the Planet of the Apes,FALSE,6.1,274
FALSE,,[],64512,en,Ann och Eve - de erotiska,"The story concerns the Yugoslavian holiday of two toothsome Swedish girls. One of the girls, played by Maria Liljedahl, is (metaphorically speaking) a world-champion in the promiscuity sweepstakes, bedding men (and women) in great profusion. Somehow, the movie also manages to be about film reviewers and film directors. Variety) commented '...the film's inherently good visual and physical qualities are themselves dissipated in [the director's] cynicism, ennui, and involuted intellectual mirror tricks.'",1.082107,/T7dv4L7xk9pdROovqB8HZ1Defg.jpg,8/3/1970,Ann and Eve,FALSE,0,0
FALSE,/jyLASm5VFUvahCvQuJwYs3NzF5U.jpg,"[35, 18]",42588,en,Getting Straight,"Graduate student Harry Bailey was once one of the most visible undergraduate activists on campus, but now that he's back studying for his master's, he's trying to fly right. Trouble is, the campus is exploding with various student movements, and Harry's girlfriend, Jan, is caught up in most of them. As Harry gets closer to finishing his degree, he finds his iconoclastic attitude increasingly aligned with the students rather than the faculty.",1.003521,/stdyR37NANzRuWyBfZczcJODAPS.jpg,5/13/1970,Getting Straight,FALSE,6.3,3
FALSE,/7oB51Ve9gCEYjxYKuFmvqRuCHS7.jpg,"[10402, 18]",215843,en,Song of Norway,"Like the play from which it derived, the film tells of the early struggles of composer Edvard Grieg and his attempts to develop an authentic Norwegian national music. It stars Toralv Maurstad as Grieg and features an international cast including Florence Henderson, Christina Schollin, Robert Morley, Harry Secombe, Oskar Homolka, Edward G. Robinson and Frank Porretta (as Rikard Nordraak). Filmed in Super Panavision 70 by Davis Boulton and presented in single-camera Cinerama in some countries, it was an attempt to capitalise on the success of The Sound of Music.",1.272498,/qiFkn5QuVtnD8lMs844y0NgXBfp.jpg,11/4/1970,Song of Norway,FALSE,3.5,1
FALSE,/pYqpf6M9NTXm3RUhPA9aUCnjxeN.jpg,"[12, 35, 10752]",11589,en,Kelly's Heroes,A misfit group of World War II American soldiers goes AWOL to rob a bank behind German lines.,1.783378,/lLFncrtTIz1hcteLbM9eKRflrMd.jpg,6/22/1970,Kelly's Heroes,FALSE,7.2,152
FALSE,/gTHNIyo8uTHSeNUazqZjDp3ZMX.jpg,[37],11916,en,Two Mules for Sister Sara,"Hogan, on his way to do some reconnaissance for a future mission to capture a French fort, encounters Sister Sara, a nun in trouble. Before he knows it, Hogan is accompanying Sister Sara in the dangerous frontier while she seeks to achieve a hidden goal.",1.929349,/o2miC0ZiOaX4ob9LQCjQw3P2V7z.jpg,6/16/1970,Two Mules for Sister Sara,FALSE,6.6,109
FALSE,/2rjFMGBEv9xAvp9KIeNHJRe7awZ.jpg,"[28, 35, 37]",23330,en,The Ballad of Cable Hogue,"Double-crossed and left without water in the desert, Cable Hogue is saved when he finds a spring. It is in just the right spot for a much needed rest stop on the local stagecoach line, and Hogue uses this to his advantage. He builds a house and makes money off the stagecoach passengers. Hildy, a prostitute from the nearest town, moves in with him. Hogue has everything going his way until the advent of the automobile ends the era of the stagecoach.",1.762279,/kiK2R6FZ8grsnon9Qfdw1L7xQeb.jpg,5/13/1970,The Ballad of Cable Hogue,FALSE,7.1,44
FALSE,/w0UFrN4nZxSRYYAKojIAelh8BH3.jpg,"[35, 18]",40973,en,Myra Breckinridge,"Myron Breckinridge flies to Europe to get a sex-change operation and is transformed into the beautiful Myra. She travels to Hollywood, meets up with her rich Uncle Buck and, claiming to be Myron's widow, demands money. Instead, Buck gives Myra a job in his acting school. There, Myra meets aspiring actor Rusty and his girlfriend, Mary Ann. With Myra as catalyst, the trio begin to outrageously expand their sexual horizons.",1.14873,/jbGRZXqkT1z89kUlfqGghN93dfS.jpg,6/24/1970,Myra Breckinridge,FALSE,4.7,8
FALSE,/hPjwcn7NlfYCINqLmo2xHvsNdyI.jpg,"[18, 36]",42345,en,The Molly Maguires,"Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?",1.249499,/AqRyswbmYImwT3UIlDR6w6LXSR2.jpg,1/27/1970,The Molly Maguires,FALSE,5.9,15
